,review,prediction
30709,"['macbook', 'pro', 'model', 'ready', 'bite', 'dust', 'air', 'blessing', 'fast', 'great', 'far']",2
30756,"['great', 'laptop', 'got', 'mail', 'today', 'took', 'minute', 'set', 'everything', 'easy', 'use', 'love']",2
30782,"['year', 'old', 'love', 'new', 'headset', 'going', 'use', 'gaming', 'remote', 'learning', 'new', 'school', 'year', 'mentioned', 'still', 'hear', 'people', 'talking', 'house', 'wearing', 'headset']",2
30849,"['membership', 'card', 'p', 'plus', 'honestly', 'done', 'console', 'system', 'see', 'no', 'reason', 'one', 'anymore']",2
30945,"['short', 'price', 'nice', 'camera', 'simple', 'set', 'good', 'picture', 'quality', 'nice', 'io', 'app', 'go', 'along', 'unit', 'however', 'need', 'little', 'polish', 'following', 'area', 'first', 'motion', 'detector', 'even', 'set', 'lowest', 'sensitivity', 'triggered', 'often', 'slight', 'breeze', 'branch', 'capture', 'area', 'trigger', 'notification', 'next', 'time', 'lapse', 'download', 'triggering', 'error', 'blue', 'short', 'resetting', 'device', 'figured', 'get', 'working', 'also', 'found', 'way', 'lengthen', 'alert', 'recording', 'past', 'second', 'would', 'nice', 'possible', 'made', 'easy', 'overall', 'however', 'way', 'prefer', 'arlo', 'place', 'far', 'power', 'outlet', 'would', 'recommend', 'device', 'indoor', 'usage', 'power', 'available']",2
30948,"['super', 'easy', 'install', 'great', 'product', 'value', 'money']",2
30956,"['not', 'strong', 'went', 'three', 'within', 'week', 'not', 'tough', 'phone', 'either', 'brand', 'new', 'treat', 'like', 'baby', 'definitely', 'make', 'another', 'purchase', 'brand']",2
30981,"['work', 'great', 'easy', 'install']",2
31050,"['got', 'brother', 'already', 'switch', 'wanted', 'one', 'animal', 'crossing', 'design', 'whatnot', 'like', 'got', 'pokemon', 'one']",2
31079,"['find', 'right', 'place', 'antenna', 'great', 'sailing', 'form', 'clear', 'channel', 'channel']",2
31085,"['super', 'easy', 'charge', 'work', 'great', 'charge', 'iphone', 'airpods', 'apple', 'watch', 'best', 'great', 'price']",2
31155,"['inexpensive', 'purchase', 'free', 'tv', 'programming', 'hdtv', 'antenna', 'delivered', 'time', 'professionally', 'packaged', 'hdtv', 'antenna', 'surpassed', 'expectation', 'ease', 'set', 'number', 'channel', 'delivered', 'good', 'video', 'audio', 'quality', 'regret', 'not', 'purchasing', 'second', 'one', 'bedroom', 'tv']",2
31159,"['really', 'like', 'control', 'favorite', 'streaming', 'program', 'one', 'remote', 'appreciate', 'newest', 'remote', 'volume', 'power', 'mute', 'alexa', 'one', 'believe', 'four', 'first', 'one', 'quit', 'working', 'year', 'upgraded', 'one', 'rv', 'bedroom', 'family', 'room', 'still', 'buffering', 'especially', 'news', 'show', 'news', 'others', 'prime', 'video', 'work', 'without', 'problem', 'netflix', 'apps', 'travel', 'use', 'jetpack', 'wifi', 'verizon', 'area', 'no', 'available', 'free', 'wifi', 'firestick', 'work', 'fine', 'easy', 'install', 'manage', 'extra', 'hdmi', 'port', 'tv', 'worth']",2
31161,"['light', 'switch', 'easy', 'setup', 'start', 'using', 'know', 'wire', 'single', 'pole', 'switch', 'know', 'basic', 'wiring', 'knowledge', 'took', 'min', 'wire', 'add', 'smart', 'home', 'kasa', 'app', 'alexa', 'two', 'minor', 'aesthetic', 'thing', 'note', 'light', 'small', 'glowing', 'light', 'switch', 'switch', 'not', 'true', 'toggle', 'switch', 'look', 'like', 'toggle', 'switch', 'actually', 'one', 'button', 'switch', 'hit', 'bottom', 'switch', 'turn']",2
31179,"['easy', 'set', 'watched', 'youtube', 'video']",2
31297,"['one', 'first', 'bluetooth', 'headphone', 'bout', 'yet', 'got', 'le', 'day', 'shipping', 'fast', 'loved']",2
31302,"['tried', 'like', 'sound', 'quality', 'clear', 'however', 'tcl', 'roku', 'tv', 'took', 'forever', 'get', 'universal', 'remote', 'link', 'tv', 'default', 'code', 'not', 'work', 'go', 'online', 'search', 'found', 'code', 'worked', 'however', 'get', 'directv', 'linked', 'swapped', 'output', 'p', 'turned', 'volume', 'volume', 'louder', 'default', 'speaker', 'returned']",2
31444,"['always', 'fence', 'come', 'buying', 'earbuds', 'never', 'convinced', 'fit', 'ear', 'initially', 'bought', 'traveling', 'recently', 'using', 'work', 'perfect', 'pretty', 'sure', 'one', 'ear', 'hole', 'bigger', 'since', 'come', 'different', 'bud', 'size', 'able', 'run', 'jump', 'lay', 'sideways', 'still', 'keep', 'earbuds', 'ear', 'truly', 'happy', 'purchase', 'definitely', 'recommend', 'anyone', 'looking', 'wireless', 'headphone', 'also', 'delivered', 'extremely', 'fast', 'customer', 'service', 'rep', 'phenomenal', 'registered', 'warranty', 'one', 'reached', 'directly', 'make', 'sure', 'satisfied', 'purchase', 'even', 'offered', 'free', 'wireless', 'charger']",2
31543,"['paper', 'go', 'printer', 'work', 'sometimes', 'kid', 'take', 'make', 'nice', 'picture', 'hang', 'fridge', 'pay', 'paper', 'good', 'job', 'amazon']",2
31584,"['th', 'fire', 'stick', 'rd', 'stick', 'addition', 'using', 'lg', 'tv', 'proprietary', 'streaming', 'vizio', 'system', 'sony', 'tv', 'android', 'system', 'addition', 'tcl', 'tv', 'roku', 'built', 'experience', 'previous', 'use', 'chromecast', 'prefer', 'fire', 'stick', 'roku', 'app', 'biggest', 'complaint', 'fire', 'stick', 'seem', 'wear', 'time', 'example', 'hd', 'version', 'not', 'began', 'take', 'long', 'time', 'connecting', 'internet', 'connected', 'everything', 'moved', 'ever', 'slowly', 'still', 'work', 'retired', 'closet', 'first', 'fire', 'stick', 'also', 'became', 'glitchy', 'couple', 'year', 'get', 'synch', 'tv', 'receiver', 'said', 'later', 'version', 'use', 'working', 'perfectly', 'including', 'latest', 'one', 'reviewed', 'take', 'adjustment', 'tv', 'get', 'stick', 'work', 'correctly', 'however']",2
31595,"['opened', 'package', 'within', 'minute', 'able', 'download', 'recommended', 'apps', 'watching', 'movie', 'wanted', 'free', 'movie', 'tv', 'show', 'researched', 'little', 'amazon', 'app', 'called', 'downloader', 'able', 'find', 'many', 'apps', 'could', 'get', 'unlimited', 'free', 'movie', 'tv', 'show', 'netflix', 'hulu', 'youtube', 'premium', 'amazon', 'prime', 'tv', 'also', 'found', 'another', 'one', 'let', 'watch', 'unlimited', 'live', 'tv', 'espn', 'hbo', 'cnn', 'nba', 'mtv', 'showtime', 'plus', 'hundred', 'many', 'list', 'created', 'several', 'video', 'show', 'easy', 'step', 'step', 'instruction', 'screen', 'subtitle', 'easy', 'follow', 'please', 'watch', 'subscribe', 'yt', 'channel', 'botfv', 'life', 'hack', 'fails', 'quack']",2
31602,"['enjoy', 'pretty', 'well', 'perfect', 'work', 'well', 'enough', 'fall', 'lot', 'size', 'cushion', 'none', 'hold', 'firm', 'ear']",2
31653,"['everything', 'star', 'year', 'old']",2
31694,"['neewer', 'ring', 'light', 'performs', 'pretty', 'well', 'one', 'use', 'often', 'white', 'softening', 'filter', 'easily', 'creates', 'soft', 'light', 'around', 'ring', 'light', 'definitely', 'like', 'set', 'light', 'recommend']",2
31700,"['thing', 'rock', 'sound', 'quality', 'superb', 'noise', 'cancelling', 'work', 'well', 'beyond', 'thought', 'would', 'range', 'pretty', 'good', 'well', 'not', 'sure', 'exactly', 'far', 'bluetooth', 'not', 'bad']",2
31768,"['work', 'home', 'print', 'paper', 'day', 'long', 'favorite', 'paper', 'print', 'hold', 'ink', 'well', 'great', 'value', 'price']",2
31788,"['satisfied', 'tripod', 'light', 'easy', 'carry', 'yet', 'sturdy', 'enough', 'camera', 'fastened', 'like', 'handle', 'turn', 'sometimes', 'need', 'inch', 'higher', 'inch', 'lower', 'tripod', 'also', 'pleased', 'see', 'came', 'case', 'complaint', 'would', 'not', 'quick', 'procedure', 'put', 'camera', 'unto', 'tripod', 'later', 'remove', 'small', 'compartment', 'hold', 'camera', 'removed', 'latch']",2
31791,"['pleased', 'echo', 'show', 'first', 'compatible', 'blink', 'camera', 'compatible', 'kasa', 'light', 'switch', 'went', 'away', 'day', 'turn', 'guard', 'showed', 'echo', 'dot', 'came', 'listen', 'fire', 'alarm', 'broken', 'glass', 'love', 'feature', 'also', 'drop', 'device', 'family', 'member', 'echo', 'echo', 'show', 'face', 'face', 'set', 'permission', 'drop', 'security', 'set', 'time', 'allowed', 'feature', 'made', 'device', 'useful', 'go', 'along', 'echo', 'dot', 'previously', 'purchased', 'star']",2
31815,"['not', 'work', 'like', 'ring', 'doorbell', 'cam', 'floodlight', 'cam', 'motion', 'zone', 'not', 'large', 'enough', 'seen', 'picture', 'cover', 'specific', 'portion', 'image', 'cannot', 'ignore', 'motion', 'flowerbed', 'wind', 'blowing', 'even', 'motion', 'verification', 'without', 'reducing', 'motion', 'zone', 'effectively', 'le', 'field', 'view', 'typically', 'get', 'event', 'person', 'already', 'view', 'time', 'get', 'event']",2
31837,"['nice', 'bit', 'kit', 'quickly', 'charge', 'two', 'controller', 'look', 'neat', 'process', 'need', 'one', 'buy', 'one']",2
31875,"['nothing', 'wrong', 'product', 'performs', 'great', 'like', 'purchased', 'apps', 'thought', 'needed', 'still', 'see', 'show', 'want', 'price', 'much', 'cable', 'disappointed', 'product']",2
31938,"['used', 'cctv', 'installation', 'connect', 'system', 'tv', 'viewing', 'camera', 'work', 'great']",2
31963,"['give', 'device', 'solid', 'mark', 'designed', 'kudos', 'amazon', 'making', 'smallest', 'echo', 'yet', 'getting', 'work', 'cellular', 'data', 'connection', 'realize', 'pretty', 'ideal', 'user', 'device', 'several', 'reason', 'setup', 'look', 'like', 'mine', 'understand', 'might', 'run', 'issue', 'situation', 'little', 'bit', 'better', 'think', 'drive', 'ford', 'escape', 'titanium', 'carplay', 'couple', 'always', 'socket', 'right', 'front', 'point', 'always', 'nature', 'socket', 'seems', 'make', 'echo', 'auto', 'work', 'better', 'never', 'boot', 'time', 'wait', 'bluetooth', 'reconnection', 'phone', 'get', 'close', 'practice', 'device', 'usually', 'ready', 'go', 'time', 'headunit', 'power']",2
32069,"['garbage', 'actually', 'second', 'month', 'first', 'one', 'went', 'amazon', 'sent', 'another', 'well', 'almost', 'month', 'one', 'going', 'never', 'move', 'stay', 'right', 'couch', 'time', 'never', 'tampered', 'absolutely', 'no', 'reason', 'keep', 'going', 'except', 'pure', 'garbage']",2
32084,"['horrible', 'item', 'waste', 'money', 'used', 'time', 'completely', 'died', 'tried', 'return', 'amazon', 'let', 'know', 'warranty', 'expired', 'day', 'ago', 'tried', 'troubleshooting', 'instruction', 'speaker', 'completely', 'dead', 'favor', 'not', 'buy', 'product']",2
32242,"['mastered', 'way', 'move', 'work', 'really', 'well']",2
32372,"['earbuds', 'perform', 'well', 'expect', 'price', 'point', 'size', 'fit', 'good', 'light', 'wear', 'hour', 'end', 'needing', 'take']",2
32470,"['fit', 'big']",2
32517,"['yootech', 'wireless', 'charger', 'great', 'first', 'skeptical', 'due', 'low', 'price', 'charger', 'greatly', 'exceeded', 'expectation', 'charge', 'fast', 'work', 'great', 'home', 'work', 'definitely', 'would', 'recommend', 'picking']",2
32546,"['got', 'light', 'take', 'eurotrip', 'could', 'still', 'work', 'traveling', 'eu', 'adapter', 'fit', 'like', 'charm', 'no', 'problem', 'thus', 'far']",2
32551,"['controller', 'comfortable', 'hella', 'bartery', 'life', 'believe', 'claimed', 'hour', 'enjoy', 'fact', 'us', 'gyro', 'well', 'feel', 'like', 'sacrificing', 'anything', 'use', 'biggest', 'gripe', 'wii', 'pro', 'controller', 'absence', 'screen', 'gyro', 'made', 'using', 'feel', 'like', 'lesser', 'experience', 'thankfully', 'not', 'case', 'switch', 'pro', 'controller', 'also', 'screw', 'scalper']",2
32639,"['not', 'disappointed', 'product', 'high', 'quality', 'paper']",2
32699,"['earbuds', 'great', 'apple', 'airpods', 'pro', 'compare', 'gotta', 'say', 'difference', 'apple', 'airpods', 'pro', 'negligible', 'least', 'not', 'worth', 'difference', 'keep', 'apple', 'airpods', 'pro', 'bass', 'come', 'really', 'well', 'wow', 'easy', 'use', 'even', 'newbiest', 'newb', 'super', 'easy', 'connect', 'auto', 'connect', 'simply', 'removing', 'case', 'make', 'life', 'easy', 'drop', 'away', 'clearly', 'figured', 'noise', 'cancelling', 'function', 'due', 'ineptitude', 'reluctant', 'glad', 'tried', 'saved', 'alternative', 'nearly', 'kept', 'good', 'job']",2
32779,"['simple', 'design', 'easy', 'install', 'took', 'min', 'opened', 'box', 'till', 'watching', 'show', 'telly']",2
32825,"['length', 'great', 'first', 'one', 'bought', 'lasted', 'month', 'heavy', 'use', 'next', 'two', 'bought', 'broke', 'within', 'week', 'look', 'sturdy', 'not', 'like', 'flexed']",2
32834,"['get', 'job', 'done', 'dose', 'meant', 'charger', 'controller', 'love', 'dont', 'long', 'corwds', 'hanging', 'game', 'plugged', 'system', 'place', 'controller', 'yur', 'good', 'go', 'take', 'long', 'charge']",2
32919,"['wanted', 'alexa', 'auto', 'alexa', 'would', 'read', 'kindle', 'book', 'car', 'alexa', 'auto', 'recognize', 'title', 'well', 'normal', 'alexa', 'not', 'sure', 'trouble', 'tricky', 'name', 'example', 'book', 'named', 'treyah', 'origin', 'story', 'alexa', 'auto', 'aa', 'not', 'find', 'title', 'guess', 'pretty', 'bad', 'chevy', 'volt', 'excellent', 'place', 'alexa', 'auto', 'reside', 'nice', 'hidden', 'would', 'never', 'use', 'attachment', 'came']",2
32958,"['work', 'great', 'fairly', 'easy', 'install']",2
32963,"['buona', 'luce', 'led', 'semplice', 'da', 'montare', 'il', 'supporto', 'per', 'cellulare', 'non', 'molto', 'stabile', 'nella', 'mia', 'confezione', 'mancava', 'il', 'telecomando', 'per', 'controllo', 'remoto', 'il', 'supporto', 'per', 'macchina', 'fotografica']",2
32986,"['make', 'sense', 'device', 'plug', 'wall', 'poor', 'bluetooth', 'range', 'bluetooth', 'device', 'least', 'range', 'often', 'mine', 'away', 'lock', 'barely', 'get', 'signal', 'install', 'extension', 'cord', 'try', 'get', 'closer', 'sometimes', 'need', 'try', 'several', 'time', 'get', 'connect', 'agree', 'reviewer', 'device', 'poor', 'performance', 'way', 'overpriced']",2
33071,"['review', 'say', 'easy', 'install', 'paid', 'two', 'unit', 'th', 'hat', 'either', 'defective', 'something', 'weird', 'network', 'tried', 'numerous', 'time', 'connect', 'network', 'yet']",2
33353,"['glad', 'bought', 'load', 'fun', 'visually', 'appealing', 'world', 'light', 'also', 'provides', 'lot', 'game', 'play']",2
33464,"['bought', 'headphone', 'go', 'along', 'new', 'pc', 'build', 'aesthetic', 'wise', 'fit', 'perfectly', 'blue', 'black', 'color', 'color', 'scheme', 'complement', 'rgb', 'case', 'color', 'went', 'picture', 'attached', 'apology', 'quality', 'get', 'five', 'star', 'appearance', 'audio', 'microphone', 'quality', 'great', 'well', 'get', 'thumb', 'overall', 'definitely', 'recommend', 'getting']",2
33571,"['picked', 'pc', 'vr', 'gaming', 'beast', 'pc', 'good', 'number', 'month', 'sure', 'recommend', 'anyone', 'looking', 'good', 'gaming', 'pc', 'not', 'issue', 'performance', 'even', 'highest', 'aaa', 'game', 'vr', 'add', 'second', 'ssd', 'mine', 'wanted', 'drive', 'space', 'easy', 'upgrade', 'took', 'maybe', 'minuet', 'unplugging', 'pc', 'firing', 'back', 'pc', 'run', 'quiet', 'boot', 'second', 'thing', 'bug', 'little', 'every', 'rgb', 'cpu', 'fan', 'stop', 'working', 'revers', 'white', 'loose', 'connection', 'inside', 'need', 'take', 'time', 'fix']",2
33610,"['definitely', 'worth', 'money', 'one', 'often', 'wary', 'buying', 'relatively', 'inexpensive', 'electronics', 'not', 'give', 'try', 'looking', 'durable', 'waterproof', 'speaker', 'sometime', 'product', 'seemed', 'come', 'highly', 'rated', 'know', 'sound', 'quality', 'great', 'even', 'quite', 'bit', 'bass', 'coming', 'little', 'speaker', 'look', 'modern', 'sleek', 'often', 'rivaling', 'much', 'expensive', 'product', 'battery', 'life', 'great', 'using', 'month', 'couple', 'time', 'playing', 'day', 'long', 'yet', 'charge', 'pairing', 'device', 'speaker', 'quick', 'easy', 'via', 'bluetooth', 'waterproof', 'capability', 'yet', 'thoroughly', 'tested', 'tried', 'shower', 'couple', 'time', 'work', 'great', 'not', 'brought', 'pool', 'anywhere', 'else', 'besides', 'indoors', 'said', 'saw', 'carrying', 'case', 'sale', 'amazon', 'come', 'clip', 'easy', 'carrying', 'perhaps', 'buy', 'take', 'new', 'found', 'toy', 'outdoors']",2
33644,"['able', 'use', 'fire', 'stick', 'open', 'battery', 'compartment', 'remote', 'kind', 'sadistic', 'person', 'created', 'remote', 'like', 'look', 'another', 'brand', 'internet', 'interface', 'tv', 'knew', 'ahead', 'time', 'see', 'youtube', 'video', 'people', 'struggling', 'amazon', 'need', 'new', 'design', 'team']",2
33675,"['bueno', 'solo', 'quiero', 'decir', 'que', 'no', 'los', 'voy', 'devolver', 'pero', 'no', 'e', 'la', 'primera', 'vez', 'que', 'le', 'compro', 'este', 'tipo', 'de', 'audifonos', 'mi', 'hijo', 'para', 'juagar', 'no', 'le', 'duran', 'ni', 'un', 'me', 'no', 'entiendo', 'que', 'e', 'lo', 'que', 'esta', 'pasando', 'se', 'los', 'compre', 'para', 'de', 'julio', 'su', 'cumpleanos', 'ya', 'no', 'le', 'funcionan', 'no', 'se', 'oyen', 'asi', 'siempre', 'pasado', 'con', 'los', 'otros', 'mira', 'en', 'la', 'foto', 'estan', 'nuevos', 'no', 'tiene', 'nada', 'roto', 'simplemente', 'ya', 'no', 'se', 'oye', 'no', 'llevan', 'ni', 'un', 'me', 'de', 'comprado']",2
33687,"['worked', 'well', 'without', 'static', 'first', 'time', 'used', 'ever', 'since', 'nd', 'time', 'used', 'horrible', 'squealing', 'static', 'noise', 'make', 'unusable', 'wish', 'could', 'returned', 'past', 'return', 'date', 'edit']",2
33689,['excelente'],2
33855,"['product', 'ok', 'find', 'place', 'returned', 'question', 'ups', 'charge', 'box', 'return', 'thought', 'ups', 'returned', 'amazon', 'item', 'free']",2
33902,"['bought', 'tozo', 'ipx', 'waterproof', 'rating', 'no', 'wireless', 'bud', 'matched', 'rating', 'price', 'range', 'skeptical', 'first', 'given', 'price', 'using', 'day', 'fell', 'love', 'thing', 'like', 'bud', 'sound', 'quality', 'price', 'point', 'tozo', 'flawless', 'job', 'use', 'mine', 'listen', 'music', 'phone', 'call', 'watch', 'tv', 'show', 'hear', 'dialogue', 'perfectly', 'noise', 'background', 'rely', 'subtitle', 'anymore']",2
33975,"['original', 'still', 'work', 'bought', 'bigger', 'card', 'came', 'wet', 'sd', 'card', 'fell', 'apart', 'no', 'clue', 'would', 'happen', 'amazon', 'making', 'right', 'best', 'sd', 'card', 'money', 'used', 'everything', 'never', 'issue', 'sell', 'great', 'price', 'buy', 'cheap', 'one', 'spend', 'buck', 'buy']",2
33991,"['first', 'week', 'great', 'product', 'everytime', 'go', 'play', 'game', 'make', 'loud', 'sound', 'loud', 'even', 'play', 'really', 'disappointed', 'paid', 'lot', 'console', 'messaged', 'seller', 'hopefully', 'get', 'answer', 'back']",2
34051,"['sure', 'first', 'thought', 'kinda', 'small', 'not', 'beefy', 'like', 'others', 'ive', 'seen', 'really', 'like', 'take', 'lot', 'room', 'handy', 'handle', 'moving', 'around', 'case', 'nice', 'easy', 'carry', 'camera', 'gear', 'around', 'happy']",2
34122,"['cheaply', 'made', 'sent', 'back', 'immediately']",2
34164,"['happy', 'purchase', 'light', 'get', 'bright', 'enhanced', 'photo', 'video', 'much']",2
34183,"['full', 'load', 'included', 'cooler', 'hit', 'cool', 'room', 'wit', 'case', 'good', 'airflow', 'get', 'cheaper', 'oem', 'without', 'cooler', 'purchase', 'better', 'cooler']",2
34372,"['purchased', 'husband', 'horrible', 'clarity', 'could', 'barely', 'hear', 'anything', 'playing', 'contacted', 'amazon', 'processed', 'return', 'charged', 'restock', 'fee', 'return', 'crock', 'restock', 'someone', 'else', 'purchase', 'piece', 'junk']",2
34500,"['cord', 'month', 'still', 'working', 'say', 'official', 'apple', 'product']",2
34503,"['best', 'ear', 'phone', 'every', 'purchased', 'bought', 'lot', 'earphone', 'earbuds', 'year', 'purchased', 'use', 'cutting', 'grass', 'work', 'extremely', 'well', 'canceling', 'mower', 'noise', 'providing', 'crystal', 'clear', 'music', 'voice', 'great', 'product']",2
34559,"['size', 'really', 'good', 'tone', 'volume', 'bluetooth', 'quite', 'reliable', 'splash', 'proof', 'bluetooth', 'connected', 'pioneer', 'system', 'rec', 'room', 'take', 'oontz', 'speaker', 'bathroom', 'stick', 'shelf', 'listen', 'take', 'morning', 'shower', 'great', 'tone', 'volume', 'hear', 'quite', 'well', 'shower', 'noise', 'fan', 'speaker', 'armrest', 'listen', 'low', 'volume', 'watching', 'late', 'night', 'tv', 'better', 'wearing', 'headphone', 'ear', 'bud']",2
34681,"['work', 'advertised']",2
34762,"['no', 'complaint', 'great', 'quality', 'paper', 'price', 'great', 'came', 'exactly', 'advertised']",2
34859,"['purchased', 'pro', 'controller', 'first', 'came', 'along', 'zelda', 'three', 'week', 'use', 'think', 'offer', 'pretty', 'fair', 'perspective', 'pro']",2
34931,"['work', 'advertised', 'nice', 'package']",2
34942,"['got', 'son', 'play', 'xbox', 'love', 'love', 'inexpensive']",2
34948,"['took', 'minute', 'set', 'tv', 'remote', 'speaker', 'turn', 'sound', 'not', 'tv', 'use', 'sound', 'control', 'bluetooth', 'spesker', 'work', 'great']",2
35047,"['sadly', 'product', 'not', 'work', 'recieved', 'zero', 'channel', 'even', 'though', 'incredibly', 'easy', 'tti', 'install', 'wiring', 'generously', 'lengthy']",2
35133,"['not', 'tech', 'person', 'average', 'user', 'excellent', 'lightweight', 'comfy', 'easy', 'figure', 'long', 'lasting', 'charge', 'easy', 'bluetooth', 'samsung', 'android', 'phone', 'great', 'value']",2
35159,"['show', 'bedroom', 'decided', 'get', 'one', 'put', 'living', 'room', 'conjunction', 'ring', 'doorbell', 'love', 'size', 'sound', 'awesome', 'picture', 'clear', 'highly', 'recommend']",2
35207,"['kept', 'reading', 'rave', 'review', 'regarding', 'portable', 'speaker', 'say', 'bit', 'disappointed', 'unsure', 'review', 'comparison', 'inexpensive', 'speaker', 'review', 'spam', 'basically', 'oontz', 'angle', 'sound', 'old', 'cheap', 'white', 'speaker', 'used', 'come', 'computer', 'back', 'early', 'sound', 'tinny', 'lack', 'real', 'depth', 'quality', 'good', 'tv', 'speaker', 'worse', 'context', 'typically', 'listen', 'music', 'sennheiser', 'headphone', 'polk', 'model', 'speaker', 'bic', 'venturi', 'dv', 'si', 'expecting', 'oontz', 'angle', 'close', 'higher', 'end', 'speaker', 'least', 'not', 'painful', 'listen', 'might', 'well', 'play', 'music', 'cell', 'phone', 'close', 'family', 'member', 'old', 'bose', 'soundlink', 'not', 'fan', 'bose', 'generally', 'consider', 'way', 'priced', 'man', 'oontz', 'angle', 'come', 'close', 'comparing', 'much', 'would', 'pay', 'speaker', 'maybe', 'buck', 'goodwill', 'trasher', 'go', 'anywhere', 'speaker', 'positive', 'build', 'quality', 'good', 'moto', 'seamlessly', 'connects', 'via', 'bluetooth', 'even', 'testing', 'speaker', 'one', 'favorite', 'album', 'want']",2
35289,"['excellent', 'product', 'price']",2
35299,"['nice', 'long', 'cable']",2
35347,"['received', 'product', 'yesterday', 'already', 'fallen', 'love', 'easy', 'use', 'convenient', 'able', 'sit', 'base', 'rather', 'look', 'cord', 'plug', 'especially', 'dark', 'iphone', 'xr', 'charge', 'quick', 'good', 'original', 'charger', 'far', 'highly', 'recommend']",2
35351,"['great', 'charging', 'dock', 'like', 'light', 'show', 'controller', 'full', 'still', 'charging']",2
35393,"['christmas', 'gift', 'son', 'wanted']",2
35400,"['great', 'quality', 'heard', 'no', 'complaint', 'kiddos']",2
35408,"['bit', 'sketched', 'bad', 'review', 'mine', 'worked', 'fine', 'got', 'code', 'like', 'said', 'would', 'typed', 'psn', 'account', 'voila', 'bing', 'bang', 'boom', 'faster', 'could', 'say', 'shot', 'hannibal', 'connected', 'well', 'worth', 'ease']",2
35417,"['work', 'better', 'smaller', 'one', 'one', 'actually', 'allows', 'charge', 'controller', 'bottom', 'side', 'one', 'charge', 'controller', 'upside', 'never', 'got', 'decent', 'charge']",2
35443,"['decent', 'headphone', 'not', 'greatest', 'quality', 'fact', 'fold', 'nice', 'storage', 'also', 'make', 'susceptible', 'breaking', 'easily', 'repeated', 'use', 'time', 'sound', 'also', 'play', 'headphone', 'speaker', 'device', 'plugged', 'time', 'served', 'purpose', 'vacation', 'kid', 'buy']",2
35465,"['let', 'price', 'fool', 'tripod', 'absolutely', 'first', 'rate', 'use', 'make', 'training', 'video', 'job', 'pleased', 'extends', 'height', 'even', 'shoot', 'downward', 'angle', 'no', 'need', 'shot', 'anymore', 'show', 'hand', 'love']",2
35481,"['simply', 'excellent']",2
35534,"['remote', 'quit', 'working', 'even', 'tried', 'changing', 'battery']",2
35593,"['work', 'well', 'easy', 'set']",2
35661,"['impossible', 'setup', 'setup', 'ring', 'camera', 'one', 'impossible', 'not', 'worth', 'extra', 'money', 'regular', 'indoor', 'camera', 'easy', 'setup', 'install', 'date', 'get', 'one', 'work', 'second', 'time', 'trying', 'post', 'review', 'not', 'allowing', 'negative', 'review', 'product', 'apparently']",2
35674,"['terrible', 'cable', 'came', 'unit', 'not', 'fit', 'usb', 'socket', 'micro', 'end', 'would', 'not', 'go', 'way', 'unit', 'unit', 'useless', 'without', 'good', 'cable', 'used', 'plug', 'came', 'p', 'like', 'magic', 'good', 'disappointing']",2
35761,"['like', 'charge', 'wirelessly', 'paired', 'easily', 'already', 'charged', 'box', 'sound', 'great', 'far', 'case', 'look', 'similar', 'airpods', 'except', 'black', 'care', 'nice', 'packaging', 'month', 'warranty', 'register', 'site']",2
35825,"['three', 'year', 'ago', 'earbuds', 'guy', 'wireless', 'hear', 'headphone', 'tried', 'previously', 'never', 'could', 'approximate', 'kind', 'audio', 'immersion', 'get', 'wedge', 'little', 'speaker', 'directly', 'ear', 'canal', 'never', 'found', 'hear', 'headphone', 'noise', 'cancellation', 'work', 'well', 'often', 'turning', 'would', 'create', 'noise', 'cancelled', 'compromising', 'audio', 'quality', 'well', 'sucking', 'generally', 'not', 'mention', 'inconsistent', 'typically', 'non', 'intuitive', 'affordances', 'powering', 'pairing', 'controlling', 'playback', 'thing', 'picked', 'pair', 'sony', 'wh', 'noise', 'cancelling', 'wireless', 'headphone', 'basically', 'fell', 'love', 'day', 'one', 'used', 'heck', 'past', 'year', 'ear', 'headphone', 'guy', 'specifically', 'line', 'ear', 'headphone', 'sony', 'putting']",2
35877,"['skeptical', 'first', 'antenna', 'could', 'give', 'channel', 'many', 'hd', 'want', 'pay', 'another', 'box', 'upstairs', 'antenna', 'hoping', 'get', 'tv', 'house', 'great', 'product', 'easy', 'install', 'easy', 'use', 'say', 'one', 'negative', 'thing']",2
35880,"['fit', 'much', 'better', 'standard', 'model', 'still', 'not', 'perfect', 'fall', 'occasionally', 'gym', 'sound', 'quality', 'ok', 'noise', 'cancelling', 'turned', 'get', 'much', 'better', 'turned', 'battery', 'life', 'could', 'longer', 'charge', 'quickly', 'really', 'big', 'concern', 'would', 'definitely', 'buy']",2
35932,"['great', 'sound', 'quality', 'microphone', 'work', 'really', 'well', 'son', 'online', 'gaming', 'xbox', 'say', 'headphone', 'comfortable', 'wear', 'ear', 'long', 'period', 'time', 'hear', 'brother', 'either', 'noise', 'cancelling', 'awesome', 'said', 'longer', 'wire', 'great', 'well', 'great', 'product', 'lot', 'different', 'color', 'choose']",2
35935,"['top', 'cpu']",2
35952,"['un', 'juego', 'excelente', 'que', 'de', 'mi', 'parte', 'e', 'recomendada', 'para', 'la', 'nintendo', 'switch']",2
