,review,prediction
29580,"['sturdy', 'convenient', 'affordable', 'swamp', 'tripod', 'want', 'bring', 'expensive', 'one', 'get', 'muddy', 'wet', 'extra', 'support', 'bottom', 'leg', 'great', 'addition', 'tripod', 'help', 'maintain', 'support', 'muddier', 'condition', 'deal']",4
29609,"['nice', 'sound']",4
29618,"['chamberlain', 'myq', 'smart', 'garage', 'door', 'opener', 'easy', 'install', 'assistance', 'youtube', 'video', 'step', 'step', 'instruction', 'make', 'quick', 'simple', 'peace', 'mind', 'knowing', 'family', 'left', 'house', 'phone', 'get', 'notification', 'garage', 'closed', 'kid', 'try', 'sneak', 'garage', 'late', 'night', 'notified', 'time', 'arrive']",4
29624,"['bracket', 'not', 'wide', 'enough', 'older', 'inch', 'samsung', 'read', 'product', 'description', 'better', 'look', 'well', 'built', 'though']",4
29674,"['awesome', 'way', 'charge', 'controller', 'issue', 'charging', 'port', 'back', 'using', 'saved', 'buy', 'another', 'controller']",4
29677,"['excellent', 'water', 'resistant', 'speaker']",4
29682,"['going', 'buy', 'older', 'version', 'google', 'alexa', 'compatible', 'buying', 'amazon', 'recommended', 'buy', 'newer', 'version', 'went', 'thinking', 'would', 'new', 'model', 'not', 'something', 'older', 'one', 'especially', 'compatibility', 'google', 'assistant', 'checked', 'taped', 'really', 'really', 'disappointed', 'not', 'sure', 'even', 'take', 'back', 'replace', 'older', 'version', 'since', 'already', 'taped', 'really', 'disappointed', 'no', 'google', 'assistant', 'support']",4
29697,"['purchased', 'january', 'love', 'hard', 'install', 'work', 'supposed', 'take', 'worry', 'wondering', 'turn', 'light', 'turn', 'light', 'anywhere', 'phone', 'set', 'change', 'timer', 'phone', 'well', 'glad', 'bought']",4
29700,"['looking', 'cheaper', 'airpod', 'alternative', 'using', 'several', 'week', 'still', 'happy', 'easy', 'pair', 'use']",4
29701,"['use', 'lot', 'great', 'quality']",4
29720,"['protect', 'iphone', 'screen']",4
29725,"['disappointed', 'fact', 'no', 'way', 'watch', 'netflix', 'since', 'watch', 'netflix', 'fire', 'tv', 'stick', 'assumed', 'watch', 'wrong', 'assumption']",4
29736,"['smart', 'tv', 'came', 'build', 'apps', 'medium', 'streaming', 'thought', 'never', 'needing', 'medium', 'streaming', 'device', 'not', 'platform', 'supported', 'decided', 'buy', 'fire', 'stick', 'week', 'using', 'impressed', 'feature', 'resolution', 'easy', 'install', 'set', 'came', 'hdmi', 'extender', 'useful', 'voice', 'control', 'help', 'search', 'fast', 'not', 'need', 'type', 'remote', 'synchronized', 'tv', 'sound', 'bar', 'one', 'click', 'power', 'turn', 'connection', 'fast', 'experience', 'lag']",4
29763,"['laptop', 'zippy', 'solid', 'state', 'drive', 'price', 'unheard', 'recommended', 'friend', 'love', 'well']",4
29772,"['exlente', 'en', 'tiempo', 'de', 'entrega', 'todo', 'llego', 'bien', 'lo', 'recomiendo']",4
29779,"['bought', 'february', 'never', 'worked', 'episode', 'time', 'troubleshooting', 'twice', 'also', 'apps', 'patient', 'month', 'still', 'work', 'dealt', 'amazon', 'twice', 'replace', 'month', 'ago', 'thought', 'may', 'received', 'faulty', 'one', 'would', 'replaced', 'option', 'disappointed', 'crappy', 'product', 'crappy', 'service', 'update']",4
29780,"['update', 'camera', 'use', 'couple', 'month', 'couple', 'addition', 'make', 'review', 'first', 'video', 'quality', 'excellent', 'however', 'couple', 'issue', 'become', 'apparent', 'significant', 'occasional', 'failure', 'save', 'video', 'clip', 'camera', 'card', 'discover', 'file', 'corrupted', 'load', 'video', 'file', 'onto', 'computer', 'card', 'correct', 'specification', 'vast', 'majority', 'file', 'saved', 'without', 'issue', 'know', 'occasionally', 'video', 'clip', 'corrupted', 'reliability', 'definitely', 'issue', 'second', 'battery', 'door', 'not', 'affixed', 'camera', 'little', 'latch', 'cheaply', 'made', 'latch', 'battery', 'door', 'already', 'broken', 'still', 'functional', 'definitely', 'frustrating', 'use', 'make', 'switching', 'battery', 'active', 'situation', 'fishing', 'hiking', 'etc', 'quite', 'challenging', 'finally', 'got', 'repeat', 'video', 'quality', 'image', 'outstanding', 'audio', 'leaf', 'lot', 'desired', 'looking', 'camera', 'would', 'capture', 'outdoor', 'adventure', 'year', 'lost', 'broken', 'multiple', 'expensive', 'camera', 'hunting', 'fishing', 'snorkeling', 'camera', 'done', 'wonderful', 'job', 'far', 'mounting', 'option', 'terrific', 'easy', 'use', 'wide', 'angle', 'coverage', 'impressive', 'image', 'smooth', 'crystal', 'clear']",4
29787,"['headset', 'seen', 'really', 'well', 'made', 'comfortable', 'child', 'perfect', 'two', 'shade', 'blue', 'unfortunately', 'built', 'microphone', 'simply', 'not', 'work', 'bought', 'specifically', 'feature', 'virtual', 'schooling', 'need', 'talk', 'hear', 'headset', 'disappointed', 'returning']",4
29804,"['everything', 'work', 'advertised', 'battery', 'fact', 'last', 'longer', 'usual', 'mostly', 'listen', 'mid', 'volume', 'happy', 'fell', 'ear', 'running', 'took', 'figure', 'right', 'tip', 'using', 'smallest', 'one', 'would', 'sincerely', 'recommend', 'product', 'looking', 'budget', 'earbuds']",4
29823,"['product', 'work', 'ever', 'let', 'everytime', 'not', 'connect', 'easily', 'wifi', 'never', 'stay', 'connected', 'long', 'need', 'use', 'drag', 'mud', 'making', 'think', 'give', 'positive', 'confirmation', 'lock', 'unlock', 'moment', 'reliably', 'fails', 'product', 'manager', 'fired', 'tarred', 'feathered', 'guess', 'settle', 'amazon', 'shaming']",4
29839,"['first', 'work', 'without', 'issue', 'took', 'star', 'support', 'ifttt', 'wemo', 'light', 'switch', 'support']",4
29866,"['would', 'like', 'stand', 'mount', 'allows', 'flexible', 'aim']",4
29868,"['little', 'tha', 'wanted', 'pay', 'beautiful', 'controller', 'work', 'great', 'happy', 'pro', 'controller']",4
29869,"['much', 'better', 'smaller', 'ring', 'light', 'want', 'invest', 'good', 'quality', 'light', 'get', 'strongly', 'recommend']",4
29902,"['nice', 'earphone']",4
29904,"['bought', 'headset', 'due', 'recently', 'surgery', 'restricted', 'movement', 'chair', 'thereby', 'leading', 'invest', 'time', 'video', 'game', 'although', 'head', 'fairly', 'small', 'headphone', 'still', 'fit', 'well', 'well', 'fact', 'comfortable', 'loose', 'stable', 'taken', 'rather', 'easily', 'still', 'maintaining', 'sturdy', 'grip', 'head', 'noise', 'cancellation', 'superb', 'believe', 'volume', 'dial', 'exceptional', 'addition', 'cord', 'long', 'ultimately', 'zip', 'tied', 'bundle', 'see', 'one', 'would', 'get', 'great', 'use', 'length', 'would', 'recommend', 'pro', 'novice', 'zac']",4
29907,"['quite', 'satisfied', 'purchase', 'get', 'three', 'glass', 'screen', 'protector', 'competitive', 'price', 'used', 'similar', 'product', 'past', 'comparable', 'quality', 'issue', 'one', 'abnormal', 'incident', 'contacted', 'customer', 'support', 'directly', 'sunny', 'customer', 'rep', 'responded', 'within', 'hour', 'pleased', 'product', 'commitment', 'resolve', 'issue']",4
29908,"['little', 'tough', 'write', 'review', 'opposes', 'many', 'review', 'set', 'u', 'criticism', 'said', 'no', 'way', 'recommend', 'paper', 'pro', 'container', 'size', 'half', 'carton', 'ream', 'great', 'love', 'much', 'easier', 'carry', 'store', 'price', 'good', 'shipped', 'quickly', 'good', 'condition', 'pro', 'also', 'apply', 'georgia', 'pacific', 'spectrum', 'standard', 'multipurpose', 'paper', 'competitor']",4
29921,"['paper', 'say']",4
29922,"['wow', 'screen', 'protector', 'easy', 'install', 'fit', 'perfectly', 'great', 'touch', 'screen', 'best', 'one', 'far', 'pleased', 'purchase']",4
29933,"['keep', 'short', 'really', 'much', 'talk', 'overall', 'think', 'really', 'good', 'deal', 'considering', 'feature', 'get', 'price', 'box', 'small', 'booklet', 'asks', 'post', 'star', 'rating', 'free', 'accessory', 'made', 'skeptical', 'positive', 'review', 'amazon', 'however', 'think', 'live', 'positive', 'review', 'main', 'complaint', 'customer', 'service', 'waterproofing', 'case', 'come', 'camera', 'came', 'severe', 'scratch', 'especially', 'camera', 'lens', 'sits', 'significantly', 'affect', 'video', 'quality', 'believing', 'must', 'pre', 'owned', 'not', 'acceptable', 'considering', 'paid', 'full', 'price', 'sent', 'email', 'issue', 'replied', 'quickly', 'however', 'giving', 'asked', 'store', 'name', 'order', 'number', 'etc', 'gone', 'dark', 'stuck', 'pre', 'owned', 'scratched', 'case', 'destroys', 'video', 'quality', 'no', 'matter', 'inspect', 'item', 'carefully', 'get', 'sign']",4
29946,"['gotten', 'tired', 'older', 'bluetooth', 'earbuds', 'still', 'wired', 'together', 'airpods', 'ridiculously', 'expensive', 'decided', 'try', 'seeing', 'many', 'positive', 'review', 'price', 'pro', 'sound', 'good', 'not', 'quite', 'star', 'bass', 'lgs', 'still', 'clear', 'adequate']",4
29948,"['broke', 'one', 'use', 'light', 'remains', 'green', 'regardless', 'controller', 'charged', 'not']",4
29951,"['six', 'laptop', 'two', 'phone', 'pairing', 'thing', 'nightmare', 'unit', 'unit', 'pair', 'device', 'no', 'problem', 'guy', 'want', 'talk', 'awhile', 'get', 'hooked', 'work', 'fine', 'sound', 'good', 'take', 'lot', 'dickin', 'around']",4
29957,"['camera', 'insanely', 'cheap', 'offer', 'record', 'fps', 'not', 'mistaken', 'video', 'quality', 'good', 'especially', 'well', 'lit', 'environment', 'also', 'come', 'bunch', 'accessory', 'multiple', 'type', 'mount', 'battery', 'remote', 'control', 'etc', 'want', 'spend', 'hundred', 'dollar', 'go', 'pro', 'best', 'alternative']",4
29962,"['put', 'alot', 'heat', 'oc', 'great', 'said', 'research', 'make', 'informed', 'purchase', 'cpu']",4
29971,"['definitely', 'need', 'want', 'echo', 'show', 'chest', 'level', 'want', 'able', 'video', 'chat', 'without', 'standing', 'little', 'priced', 'good', 'product', 'nonetheless']",4
29989,"['love', 'amazon', 'fire', 'stick', 'nothing', 'tv', 'want', 'watch', 'change', 'input', 'firestick', 'watch', 'hulu', 'netflix', 'amazon', 'video', 'plus', 'weekend', 'added', 'espn', 'plus', 'app', 'mean', 'watch', 'want', 'want', 'also', 'go', 'vacation', 'take', 'stick', 'watch', 'want', 'no', 'matter', 'channel', 'tv', 'vacation', 'condo', 'two', 'giving', 'christmas', 'great', 'gift']",4
29994,"['go', 'lot', 'paper', 'print', 'daily', 'nice', 'not', 'run', 'delivered', 'right', 'door', 'nice', 'thickness', 'nice', 'brightness', 'exactly', 'needed']",4
30006,"['live', 'small', 'city', 'able', 'get', 'channel', 'fine', 'since', 'better', 'deal', 'cable', 'company', 'get', 'least', 'one', 'local', 'major', 'news', 'channel']",4
30013,"['good', 'paper', 'use', 'laser', 'ink', 'jet', 'printer']",4
30017,"['use', 'kitchen', 'helper', 'love', 'able', 'look', 'recipe', 'make', 'menu', 'planning', 'easy', 'alexa', 'add', 'ingredient', 'shopping', 'list', 'simple', 'command', 'fun', 'able', 'see', 'lyric', 'screen', 'song', 'sing', 'along', 'also', 'love', 'large', 'selection', 'wallpaper', 'photo', 'broke', 'different', 'category', 'family', 'love', 'coming', 'playing', 'well', 'always', 'learning', 'new', 'thing']",4
30053,"['not', 'worth', 'money', 'iv', 'month', 'right', 'earbud', 'stopped', 'charging', 'correctly', 'time', 'work', 'time', 'charge', 'stop', 'charging', 'light', 'turn', 'self', 'flavor', 'buy', 'set', 'name', 'brand', 'company', 'buying', 'two', 'set', 'chinese', 'rip', 'already', 'payed', 'price', 'name', 'brand', 'set', 'work', 'better', 'last', 'longer']",4
30070,"['thing', 'junk', 'stopped', 'working', 'never', 'buy']",4
30076,"['good', 'price', 'good', 'paper']",4
30080,"['nothing', 'good', 'thing', 'say', 'kasa', 'switch', 'using', 'year', 'little', 'hard', 'install', 'not', 'handy', 'people', 'installed', 'connects', 'wifi', 'always', 'connected', 'also', 'turn', 'back', 'connects', 'really', 'quick', 'easy', 'wifi', 'highly', 'recommended']",4
30090,"['great', 'product']",4
30105,"['work', 'great', 'decent', 'battery', 'life', 'small']",4
30114,"['paid', 'lot', 'wireless', 'charger', 'worked', 'intermittently', 'best', 'slanted', 'phone', 'kept', 'sliding', 'product', 'great', 'charge', 'nightstand', 'flash', 'brief', 'green', 'light', 'phone', 'first', 'placed', 'confirm', 'charging', 'no', 'annoying', 'flashing', 'light', 'job', 'plain', 'simple']",4
30118,"['work', 'advertised', 'use', 'tripod', 'spotting', 'scope', 'work', 'well']",4
30125,"['bought', 'protector', 'brand', 'like', 'last', 'one', 'bought', 'iphone', 'x', 'max', 'not', 'good', 'quality', 'using', 'day', 'already', 'breaking', 'even', 'dropped', 'phone', 'broke', 'side', 'bottom', 'right', 'corner', 'putting', 'pocket', 'carrying', 'around', 'literally', 'took', 'pocket', 'broken', 'not', 'sit', 'anything', 'tell', 'quality', 'one', 'bad', 'also', 'good', 'case', 'protects', 'screen', 'way', 'raised', 'screen', 'protector', 'least', 'pack', 'day', 'already', 'using', 'second', 'one', 'use', 'last', 'month', 'maybe', 'even', 'year', 'without', 'broken', 'disappointed']",4
30131,"['liked', 'screen', 'protector', 'price', 'good', 'get', 'three', 'super', 'easy', 'install']",4
30159,"['work', 'perfectly', 'comfortable', 'use', 'joycons']",4
30176,"['son', 'state', 'best', 'earphone', 'ever']",4
30189,"['work', 'great']",4
30195,"['received', 'first', 'pair', 'wireless', 'earbuds', 'shipped', 'faster', 'expected', 'item', 'described', 'made', 'day', 'got', 'used', 'several', 'hour', 'battery', 'life', 'mainly', 'use', 'communication', 'program', 'make', 'user', 'friendly', 'cant', 'say', 'much', 'music', 'quality', 'small', 'amount', 'time', 'used', 'music', 'sounded', 'clear', 'well', 'worth', 'money', 'spent']",4
30203,"['not', 'good', 'amazon', 'firestick']",4
30219,"['cheap', 'make', 'picture', 'look', 'much', 'better', 'easy', 'set', 'switch', 'color', 'clipping', 'one', 'filter', 'come', 'stuand', 'storage', 'bag', 'made', 'well', 'help', 'protect', 'light', 'lovely', 'product', 'glad', 'bought']",4
30255,"['digital', 'code', 'biggest', 'issue', 'generally', 'delivery', 'speed', 'region', 'issue', 'one', 'came', 'fast', 'even', 'though', 'sale', 'also', 'worked', 'huge', 'plus']",4
30262,"['loved', 'speaker', 'first', 'bought', 'year', 'received', 'update', 'able', 'link', 'speaker', 'tried', 'everything', 'bose', 'suggested', 'still', 'nothing', 'buy', 'jbl', 'forget', 'bose']",4
30263,"['couple', 'different', 'size', 'satisfied', 'continue', 'use', 'brand']",4
30267,"['like', 'everything', 'echo', 'fun', 'love', 'call', 'people', 'contact', 'video', 'chat']",4
30269,"['great', 'bought', 'play', 'pokemon', 'since', 'waited', 'year', 'release', 'game', 'waiting', 'sold', 'original', 'switch', 'one', 'new', 'model', 'longer', 'battery', 'life', 'definitely', 'noticeable', 'gone', 'entire', 'day', 'hour', 'time', 'usage', 'using', 'not', 'charge', 'till', 'got', 'home', 'went', 'bed', 'one', 'issue', 'still', 'remains', 'onboard', 'wifi', 'console', 'still', 'bad', 'first', 'original', 'model']",4
30276,"['job', 'well', 'hdmi', 'cable', 'cost', 'several', 'time', 'much']",4
30290,"['tivo', 'bolt', 'model', 'problem', 'losing', 'picture', 'tv', 'changed', 'resolution', 'even', 'tho', 'bolt', 'tv', 'set', 'watch', 'tv', 'picture', 'still', 'go', 'sporadically', 'waiting', 'new', 'cable', 'get', 'mom', 'always', 'said', 'get', 'pay']",4
30291,"['great', 'product', 'price']",4
30298,['good'],4
30302,['satisfied'],4
30303,"['easy', 'use', 'take', 'case', 'every', 'time', 'use', 'annoying', 'like', 'set', 'immediately', 'charge', 'right', 'away', 'not', 'fast', 'charge', 'best', 'night', 'charging']",4
30311,"['pc', 'arrived', 'first', 'gaming', 'pc', 'researching', 'month', 'found', 'spec', 'enough', 'game', 'anything', 'want', 'thing', 'ask', 'change', 'ram', 'got', 'ram', 'never', 'heard', 'ran', 'poorly', 'honestly', 'bottlenecked', 'system', 'purchase', 'found', 'sale', 'upgraded', 'ram', 'considerably', 'turned', 'monster', 'gpu', 'arrived', 'single', 'fan', 'version', 'watch', 'temp', 'besides', 'good', 'purchase']",4
30314,"['fan', 'smash', 'bros', 'series', 'since', 'melee', 'favorite', 'game', 'series', 'far', 'many', 'great', 'character', 'fun', 'play']",4
30320,"['would', 'not', 'pair', 'garage', 'door', 'not', 'surprised', 'read', 'review', 'always', 'consider', 'many', 'star', 'review', 'left', 'not', 'many', 'star']",4
30327,"['booming', 'base', 'not', 'available', 'pocket', 'sized', 'speaker', 'fidelity', 'remainder', 'sound', 'spectrum', 'excellent', 'not', 'tested', 'battery', 'last', 'far', 'not', 'needed', 'recharging', 'hour', 'period', 'used', 'reasonable', 'price', 'good', 'better', 'expected']",4
30347,"['purchased', 'couple', 'month', 'ago', 'getting', 'lot', 'popping', 'crackling', 'sound', 'listen', 'book', 'music', 'also', 'lot', 'echoing', 'call', 'caller', 'complain', 'voice', 'sounding', 'distant', 'noise', 'cancelation', 'not', 'work', 'either', 'not', 'worth', 'money']",4
30349,"['purchased', 'kindergartner', 'help', 'focus', 'schoolwork', 'work', 'like', 'charm', 'hear', 'everything', 'clearly', 'get', 'distracted', 'noise', 'around', 'tell', 'noise', 'cancelling', 'job']",4
30355,"['main', 'reason', 'ordered', 'view', 'arlo', 'camera', 'seems', 'not', 'one', 'conductivity', 'problem', 'work', 'sometimes', 'bit', 'messing', 'around', 'overall', 'not', 'expecting', 'fix', 'would', 'appreciate', 'someone', 'letting', 'know', 'like', 'alexa', 'stuff', 'though', 'one', 'fell', 'little', 'short']",4
30359,"['bengoo', 'work', 'great', 'playstation', 'use', 'time', 'play', 'call', 'duty', 'sound', 'quality', 'impeccable', 'cancel', 'outside', 'noise', 'deliver', 'crystal', 'clear', 'sound', 'really', 'improve', 'gaming', 'experience', 'performance']",4
30369,"['easy', 'install']",4
30390,"['bought', 'system', 'additional', 'door', 'sensor', 'control', 'two', 'garage', 'door', 'nest', 'secure', 'system', 'hoping', 'would', 'integrate', 'home', 'security', 'system', 'since', 'advertises', 'work', 'nest', 'truth', 'myq', 'app', 'set', 'home', 'away', 'setting', 'nest', 'system', 'access', 'control', 'garage', 'door', 'nest', 'trigger', 'alarm', 'someone', 'open', 'garage', 'door', 'nest', 'secure', 'alarm', 'armed', 'best', 'get', 'notification', 'phone', 'garage', 'door', 'opened', 'nest', 'set', 'away', 'home', 'night', 'someone', 'show', 'manage', 'open', 'garage', 'door', 'notify', 'product', 'seem', 'work', 'good', 'far', 'wish', 'product', 'clear', 'advertising', 'work', 'nest', 'never', 'found', 'detail', 'claiming', 'integrate', 'next', 'app', 'hopefully', 'nest', 'release', 'something', 'like', 'work', 'ecosystem', 'soon']",4
30406,"['tozo', 'earbuds', 'incredible', 'sound', 'best', 'ever', 'experienced', 'earbud', 'important', 'gene', 'wet', 'ear', 'sad', 'mean', 'almost', 'earbuds', 'fall', 'not', 'stay', 'following', 'instruction', 'rotate', 'toward', 'back', 'ear', 'create', 'enough', 'tension', 'stay', 'place', 'even', 'wet', 'ear', 'gene', 'big', 'deal', 'not', 'fitting', 'according', 'instruction', 'give', 'perfect', 'fit', 'also', 'perfect', 'sound', 'blown', 'away', 'first', 'workout', 'no', 'problem', 'battery', 'life', 'used', 'time', 'least', 'hour', 'never', 'run', 'case', 'charge', 'not', 'wearing', 'charged', 'thing', 'amazing', 'win', 'win', 'win', 'enjoy', 'sw']",4
30409,"['big', 'complaint', 'every', 'time', 'get', 'car', 'take', 'several', 'minute', 'alexa', 'auto', 'connect', 'phone', 'ever', 'connects', 'ridiculous', 'thing', 'frequently', 'hear', 'sorry', 'echo', 'lost', 'connection', 'phone', 'want', 'rip', 'thing', 'throw', 'window', 'badly', 'need', 'work', 'connectivity', 'issue']",4
30414,"['love', 'size', 'night', 'table', 'perfect']",4
30426,['like'],4
30454,"['replaced', 'old', 'antenna', 'awesome', 'antenna', 'bright', 'color', 'sharp', 'picture', 'love', 'long', 'inch', 'cord', 'differently', 'needed', 'took', 'minute', 'install', 'channel', 'search', 'would', 'get', 'sure']",4
30464,"['mine', 'month', 'ordered', 'feature', 'wanted', 'expensive', 'model', 'quarter', 'price', 'highly', 'recommend', 'give', 'chance', 'sending', 'time', 'much']",4
30465,"['live', 'new', 'apartment', 'complex', 'older', 'ear', 'worried', 'disturbing', 'neighbor', 'tv', 'volume', 'high', 'transmitter', 'paired', 'earbuds', 'solution', 'easy', 'set', 'worked', 'great', 'first', 'time', 'paired', 'earbuds', 'follow', 'instruction', 'let', 'charge', 'hr', 'trying', 'pair', 'earbuds', 'paired', 'soundpeats', 'apple', 'airpods']",4
30469,['gaming'],4
30514,"['market', 'ring', 'light', 'look', 'no', 'product', 'well', 'packaged', 'put', 'together', 'provides', 'ultimate', 'lighting', 'kind', 'photography', 'video', 'work', 'lighting', 'indoors', 'always', 'something', 'hard', 'manage', 'control', 'ring', 'light', 'give', 'pretty', 'great', 'would', 'recommend', 'anyone']",4
30530,"['ok', 'got', 'connected', 'loses', 'connectivity', 'sync', 'one', 'phone', 'choose', 'one', 'person', 'drive', 'volume', 'level', 'fluctuate', 'car', 'control', 'requires', 'phone', 'data', 'pull', 'entire', 'time', 'drain', 'battery', 'use', 'data', 'ok', 'know', 'step', 'connect', 'cumbersome', 'reset', 'reconnect', 'device', 'phone', 'different', 'time', 'found', 'stopped', 'using', 'fairly', 'quickly', 'cumbersome', 'seems', 'like', 'early', 'release', 'quite', 'ready', 'yet']",4
30543,"['took', 'get', 'connected', 'garage', 'door', 'opener', 'not', 'sure', 'understand', 'process', 'whether', 'take', 'longer', 'anticipated', 'unit', 'connect', 'got', 'connected', 'work', 'well', 'got', 'motorcycle', 'garage', 'door', 'opener', 'bike', 'expensive', 'harley', 'davidson', 'course', 'stupid', 'expensive', 'add', 'garage', 'door', 'opener', 'way', 'work', 'well', 'touch', 'phone', 'app', 'door', 'closed', 'app', 'also', 'monitor', 'long', 'door', 'open', 'closed', 'definitely', 'recommend', 'inexpensive', 'way', 'open', 'close', 'monitor', 'garage', 'door']",4
30563,"['unusable', 'unless', 'feel', 'like', 'carrying', 'around', 'no', 'accessory', 'useless', 'piece', 'junk', 'buy']",4
30569,"['ordered', 'amazonbasics', 'inch', 'lightweight', 'tripod', 'bag', 'necessity', 'filming', 'unboxing', 'vlogs', 'tripod', 'exactly', 'looking', 'tall', 'enough', 'film', 'eye', 'level', 'taller', 'need', 'max', 'height', 'around', 'inch', 'foot', 'minimum', 'height', 'around', 'inch', 'foot', 'accommodates', 'cell', 'phone', 'mirrorless', 'camera', 'control', 'pretty', 'standard', 'easy', 'learn', 'operate', 'shipping', 'fast', 'no', 'issue', 'plus', 'would', 'recommend', 'tripod', 'anyone', 'starting', 'photography', 'filming']",4
30577,"['unit', 'month', 'pleased', 'first', 'got', 'spoken', 'audio', 'easier', 'understand', 'older', 'soundbar', 'music', 'crisp', 'fill', 'room', 'remote', 'unit', 'come', 'make', 'operating', 'entertainment', 'hardware', 'easier', 'thing', 'think', 'would', 'make', 'better', 'remote', 'back', 'lit', 'ease', 'use', 'low', 'light', 'situation']",4
30588,"['love', 'much', 'carrying', 'case', 'super', 'convenient', 'quick', 'release', 'tab', 'screwed', 'camera', 'fine', 'sooooo', 'convenient', 'make', 'want', 'use', 'camera', 'really', 'love']",4
30599,"['llego', 'en', 'la', 'fecha', 'senalada', 'con', 'empaque', 'perfecto']",4
30604,"['quality', 'build', 'wife', 'bought', 'son', 'use', 'tablet', 'love', 'meant', 'keep', 'quite', 'would', 'buy', 'another', 'pair']",4
30628,"['good', 'earphone', 'around', 'sensor', 'great', 'case', 'really', 'nice', 'look', 'really', 'similar', 'airpods', 'case', 'love', 'could', 'change', 'volume', 'seems', 'like', 'lot', 'wireless', 'ear', 'phone', 'complaint', 'stick', 'little', 'much', 'ear', 'could', 'change', 'angle', 'make', 'thinner', 'would', 'lot', 'nicer']",4
30637,"['camera', 'worked', 'great', 'filled', 'void', 'gopro', 'gave', 'also', 'like', 'screen', 'back', 'see', 'exactly', 'filming', 'complaint', 'waterproof', 'back', 'not', 'work', 'used', 'first', 'time', 'week', 'ago', 'went', 'tubing', 'leaked', 'camera', 'no', 'bueno', 'word', 'wise', 'use', 'water', 'period', 'would', 'given', 'camera', 'higher', 'rating', 'not', 'working']",4
30643,"['overall', 'sound', 'quality', 'good', 'give', 'solid', 'start', 'tech', 'sound', 'however', 'get', 'star', 'fit', 'averaged', 'star', 'bought', 'wear', 'stable', 'taking', 'care', 'horse', 'tried', 'combination', 'rubber', 'earpiece', 'trying', 'make', 'fall', 'ear', 'no', 'success', 'already', 'several', 'case', 'one', 'bud', 'fall', 'stall', 'horse', 'nearly', 'stepping', 'likely', 'work', 'fine', 'long', 'use', 'car', 'home', 'office', 'anything', 'not', 'lot', 'movement', 'involved', 'would', 'expect', 'taking', 'walk', 'would', 'ok', 'active', 'like', 'yard', 'work', 'anything', 'involving', 'bending', 'moderate', 'amount', 'activity', 'may', 'cause', 'trouble', 'not', 'apple', 'fan', 'quite', 'opposite', 'really', 'wishing', 'bought', 'airpods', 'instead', 'update', 'may']",4
30654,"['purchased', 'light', 'switch', 'control', 'outside', 'light', 'remotely', 'switch', 'work', 'great', 'easy', 'install', 'use', 'app']",4
30685,"['bought', 'pair', 'mac', 'pro', 'laptop', 'use', 'conference', 'call', 'sound', 'quality', 'great', 'no', 'one', 'complained', 'not', 'hear', 'not', 'battery', 'life', 'work', 'well', 'use', 'usually', 'use', 'one', 'time', 'always', 'fresh', 'one', 'available', 'used', 'flight', 'new', 'york', 'phoenix', 'able', 'noise', 'cancelling', 'mode', 'entire', 'flight', 'hr', 'using', 'airport', 'transparency', 'mode', 'flight', 'yeah', 'expensive', 'not', 'expect', 'compete', 'noise', 'canceling', 'prowess', 'bose', 'ear', 'headphone', 'tried', 'multiple', 'cheaper', 'bluetooth', 'earbuds', 'around', 'neck', 'wired', 'bud', 'convenient']",4
30704,"['work', 'great', 'easy', 'installed']",4
30713,"['look', 'nice', 'pic', 'wish', 'sell', 'would', 'send']",4
30717,"['print', 'page']",4
30719,"['bought', 'use', 'work', 'working', 'cubicle', 'annoying', 'easily', 'distracted', 'also', 'care', 'speak', 'people', 'sometimes', 'walk', 'good', 'excuse', 'not', 'get', 'lot', 'compliment', 'head', 'go', 'get', 'coffee', 'make', 'something', 'breakroom', 'legit', 'watch', 'listen', 'movie', 'catch', 'show', 'work', 'listen', 'podcasts', 'thing', 'make', 'experience', 'wonderful', 'love', 'something', 'make', 'multitasking', 'wonderful', 'bluetooth', 'earbuds', 'cool', 'battery', 'life', 'maybe', 'hour', 'get', 'uncomfortable', 'ear', 'people', 'see', 'working', 'talk', 'trying', 'hear', 'show', 'def', 'get', 'people', 'block', 'low', 'key', 'feel', 'like', 'home', 'cool', 'soundbar', 'watching', 'listening', 'favs', 'also', 'like', 'long', 'battery', 'life']",4
30721,"['like', 'size', 'charger', 'fit', 'great', 'night', 'stand', 'easy', 'use', 'light', 'light', 'show', 'phone', 'right', 'spot', 'go', 'second', 'not', 'distracting', 'charge', 'phone', 'pretty', 'quickly', 'minute', 'get', 'almost']",4
30735,"['great', 'product', 'easy', 'install', 'affected', 'opening', 'garage', 'door', 'cuz', 'always', 'forget', 'key', 'not', 'cell', 'phone', 'open', 'cell', 'phone']",4
30739,"['item', 'arrived', 'severely', 'damaged', 'cosmetically', 'much', 'consideration', 'time', 'restraint', 'due', 'covid', 'pandemic', 'shipping', 'decided', 'keep', 'product', 'since', 'functioning', 'still', 'intact', 'not', 'look', 'pretty', 'work', 'wait', 'month', 'arrive', 'return', 'replace', 'much', 'aggravation', 'sound', 'quality', 'decent', 'serf', 'ordered']",4
30747,"['good', 'base', 'good', 'gaming', 'work', 'pc', 'xbox', 'ipad', 'etc']",4
